loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3598,5, Not Graduate, Yes,1880000.0,7285000.0,12,517,0.0,282000.0,5687000.0,1645000.0, Rejected
3599,3, Graduate, Yes,705000.0,2726000.0,18,420,376000.0,893000.0,1927000.0,658000.0, Rejected
3600,2, Not Graduate, Yes,2444000.0,6063000.0,18,644,188000.0,2350000.0,5640000.0,3525000.0, Approved
3601,2, Graduate, No,2538000.0,6815000.0,8,349,5076000.0,2256000.0,9917000.0,3102000.0, Rejected
3602,3, Graduate, No,3619000.0,11891000.0,18,662,1598000.0,5358000.0,8977000.0,4653000.0, Approved
3603,0, Not Graduate, Yes,893000.0,3008000.0,20,704,423000.0,1598000.0,2491000.0,893000.0, Approved
3604,4, Not Graduate, Yes,3008000.0,7285000.0,2,324,8648000.0,5217000.0,6533000.0,2115000.0, Rejected
3605,5, Graduate, No,329000.0,799000.0,18,757,893000.0,94000.0,987000.0,282000.0, Approved
3606,3, Graduate, Yes,2726000.0,10810000.0,16,361,2820000.0,4747000.0,10810000.0,1316000.0, Rejected
3607,1, Graduate, No,846000.0,2538000.0,4,415,2067999.9999999998,940000.0,2632000.0,846000.0, Approved
3608,5, Graduate, Yes,2021000.0,6486000.0,18,618,4512000.0,376000.0,6580000.0,1128000.0, Approved
3609,4, Graduate, No,3760000.0,12737000.0,8,524,7943000.0,5123000.0,12032000.0,3948000.0, Rejected
3610,0, Not Graduate, No,516999.99999999994,1927000.0,18,887,188000.0,611000.0,1222000.0,611000.0, Approved
3611,2, Not Graduate, Yes,4135999.9999999995,14617000.0,12,729,5781000.0,1128000.0,10293000.0,4418000.0, Approved
3612,4, Graduate, No,2256000.0,8742000.0,14,774,5076000.0,2726000.0,5969000.0,3055000.0, Approved
3613,0, Not Graduate, Yes,94000.0,329000.0,20,724,282000.0,0.0,235000.0,141000.0, Approved
3614,5, Graduate, Yes,658000.0,1269000.0,16,320,423000.0,1175000.0,1269000.0,940000.0, Rejected
3615,5, Graduate, No,1175000.0,3008000.0,16,590,1504000.0,1833000.0,2726000.0,1645000.0, Approved
3616,5, Graduate, No,3807000.0,11891000.0,8,796,7473000.0,5922000.0,10105000.0,3666000.0, Approved
3617,0, Graduate, Yes,2867000.0,9024000.0,6,890,6533000.0,2773000.0,7849000.0,3572000.0, Approved
3618,0, Not Graduate, Yes,940000.0,2162000.0,16,651,987000.0,1128000.0,3384000.0,752000.0, Approved
3619,4, Not Graduate, No,2256000.0,4747000.0,12,634,4324000.0,141000.0,7050000.0,3243000.0, Approved
3620,4, Graduate, Yes,423000.0,1316000.0,2,660,564000.0,658000.0,1128000.0,423000.0, Approved
3621,4, Not Graduate, No,611000.0,1645000.0,12,512,1551000.0,658000.0,1504000.0,329000.0, Rejected
3622,4, Not Graduate, Yes,1974000.0,4277000.0,2,900,3149000.0,2491000.0,5123000.0,2773000.0, Approved
3623,2, Graduate, Yes,1551000.0,5217000.0,20,823,2162000.0,705000.0,5499000.0,1363000.0, Approved
3624,2, Not Graduate, Yes,4089000.0,13348000.0,12,880,3760000.0,846000.0,9118000.0,2067999.9999999998, Approved
3625,1, Not Graduate, Yes,376000.0,1222000.0,2,439,282000.0,0.0,846000.0,188000.0, Approved
3626,5, Graduate, Yes,3478000.0,8037000.0,2,441,6909000.0,752000.0,9682000.0,5076000.0, Rejected
3627,3, Not Graduate, No,3243000.0,8695000.0,6,360,6580000.0,0.0,8836000.0,4512000.0, Rejected
3628,1, Graduate, Yes,4135999.9999999995,15839000.0,14,561,4794000.0,3337000.0,12079000.0,5593000.0, Approved
3629,2, Graduate, Yes,4042000.0,15275000.0,4,758,9823000.0,282000.0,8460000.0,3243000.0, Approved
3630,2, Graduate, No,2538000.0,9682000.0,18,621,5264000.0,1033999.9999999999,5452000.0,2585000.0, Approved
3631,4, Graduate, Yes,1363000.0,2773000.0,18,621,94000.0,1457000.0,3995000.0,1645000.0, Approved
3632,3, Graduate, No,4606000.0,9870000.0,12,342,11938000.0,7802000.0,12643000.0,3290000.0, Rejected
3633,4, Graduate, No,1551000.0,5076000.0,4,552,1974000.0,423000.0,4042000.0,1551000.0, Approved
3634,0, Not Graduate, No,141000.0,235000.0,18,376,141000.0,0.0,376000.0,141000.0, Rejected
3635,0, Graduate, No,705000.0,2021000.0,12,801,2067999.9999999998,1033999.9999999999,1551000.0,516999.99999999994, Approved
3636,3, Not Graduate, Yes,2538000.0,7661000.0,4,512,752000.0,1598000.0,6157000.0,2820000.0, Approved
3637,0, Graduate, No,3102000.0,7144000.0,18,497,705000.0,3243000.0,6815000.0,4371000.0, Rejected
3638,0, Graduate, No,2679000.0,8084000.0,8,386,1974000.0,3337000.0,6768000.0,1363000.0, Rejected
3639,3, Not Graduate, Yes,3995000.0,12267000.0,2,683,3102000.0,4888000.0,11327000.0,2679000.0, Approved
3640,0, Graduate, No,3478000.0,11327000.0,16,779,376000.0,1363000.0,13583000.0,2303000.0, Approved
3641,3, Not Graduate, Yes,3666000.0,8318999.999999999,6,876,7332000.0,7144000.0,11797000.0,5076000.0, Approved
3642,3, Graduate, Yes,3384000.0,7755000.0,18,515,3666000.0,2961000.0,8131000.0,4982000.0, Rejected
3643,2, Not Graduate, No,3572000.0,9071000.0,12,463,2538000.0,705000.0,7520000.0,4512000.0, Rejected
3644,4, Not Graduate, Yes,3290000.0,12549000.0,4,486,4982000.0,5734000.0,8836000.0,2820000.0, Approved
3645,0, Not Graduate, No,2679000.0,6110000.0,6,328,3666000.0,3525000.0,9729000.0,3854000.0, Rejected
3646,2, Not Graduate, No,3854000.0,14382000.0,10,343,4606000.0,5405000.0,7943000.0,3290000.0, Rejected
3647,0, Graduate, Yes,4230000.0,13066000.0,8,712,423000.0,3149000.0,11468000.0,2726000.0, Approved
3648,3, Not Graduate, No,1833000.0,5593000.0,6,607,3102000.0,2820000.0,4135999.9999999995,940000.0, Approved
3649,0, Graduate, No,3055000.0,7614000.0,4,812,8084000.0,5029000.0,9494000.0,2914000.0, Approved
3650,4, Not Graduate, Yes,1081000.0,3619000.0,16,589,2820000.0,2067999.9999999998,2961000.0,1081000.0, Approved
3651,1, Not Graduate, No,2679000.0,10246000.0,18,657,6627000.0,1504000.0,10246000.0,1504000.0, Approved
3652,4, Not Graduate, No,376000.0,1316000.0,12,453,705000.0,141000.0,1363000.0,282000.0, Rejected
3653,4, Not Graduate, Yes,3948000.0,9259000.0,14,889,10528000.0,2726000.0,10340000.0,5687000.0, Approved
3654,1, Graduate, Yes,2021000.0,8084000.0,4,564,4888000.0,3102000.0,5405000.0,1033999.9999999999, Approved
3655,1, Not Graduate, Yes,141000.0,423000.0,20,419,376000.0,0.0,282000.0,141000.0, Rejected
3656,1, Graduate, No,4089000.0,15980000.0,16,663,2538000.0,5029000.0,8365999.999999999,3807000.0, Approved
3657,1, Not Graduate, No,2067999.9999999998,5687000.0,4,884,4606000.0,3055000.0,7050000.0,2820000.0, Approved
3658,1, Graduate, Yes,2632000.0,7896000.0,16,528,3525000.0,3055000.0,5781000.0,1833000.0, Rejected
3659,2, Graduate, No,282000.0,611000.0,12,475,47000.0,516999.99999999994,1081000.0,282000.0, Rejected
3660,4, Not Graduate, Yes,1175000.0,2397000.0,20,695,516999.99999999994,1927000.0,3149000.0,1645000.0, Approved
3661,5, Not Graduate, No,1786000.0,4935000.0,10,759,846000.0,3149000.0,3807000.0,2491000.0, Approved
3662,2, Not Graduate, No,1175000.0,4512000.0,4,636,423000.0,470000.0,3431000.0,940000.0, Approved
3663,3, Not Graduate, Yes,2585000.0,9588000.0,10,546,4982000.0,3854000.0,6345000.0,1880000.0, Rejected
3664,5, Graduate, Yes,2115000.0,8037000.0,2,639,4982000.0,3525000.0,5640000.0,3055000.0, Approved
3665,4, Not Graduate, No,893000.0,1880000.0,10,388,235000.0,658000.0,2632000.0,423000.0, Rejected
3666,5, Graduate, Yes,3008000.0,9400000.0,12,594,47000.0,987000.0,7755000.0,2585000.0, Approved
3667,1, Not Graduate, Yes,1786000.0,5217000.0,6,760,987000.0,846000.0,4089000.0,2679000.0, Approved
3668,4, Not Graduate, Yes,2961000.0,7943000.0,16,582,7520000.0,1692000.0,11139000.0,2820000.0, Approved
3669,3, Not Graduate, No,141000.0,282000.0,6,896,141000.0,188000.0,282000.0,188000.0, Approved
3670,5, Not Graduate, Yes,3337000.0,10246000.0,18,891,3290000.0,0.0,8883000.0,2209000.0, Approved
3671,2, Not Graduate, Yes,282000.0,799000.0,2,495,799000.0,94000.0,564000.0,235000.0, Rejected
3672,3, Graduate, Yes,2067999.9999999998,7191000.0,16,865,564000.0,3948000.0,7050000.0,1598000.0, Approved
3673,4, Not Graduate, No,3572000.0,9776000.0,12,775,893000.0,6392000.0,9024000.0,3008000.0, Approved
3674,5, Graduate, Yes,4089000.0,12408000.0,10,318,5546000.0,1363000.0,10904000.0,4324000.0, Rejected
3675,3, Graduate, Yes,2632000.0,5969000.0,12,395,3854000.0,4371000.0,10340000.0,3008000.0, Rejected
3676,4, Not Graduate, No,1927000.0,6157000.0,14,772,5264000.0,1974000.0,4935000.0,1786000.0, Approved
3677,2, Not Graduate, Yes,3713000.0,7567000.0,18,318,8131000.0,1363000.0,14053000.0,4371000.0, Rejected
3678,3, Not Graduate, Yes,2632000.0,9823000.0,14,649,1880000.0,5029000.0,6110000.0,3854000.0, Approved
3679,3, Not Graduate, No,564000.0,1457000.0,10,438,705000.0,1033999.9999999999,1833000.0,470000.0, Rejected
3680,5, Graduate, No,3243000.0,9259000.0,6,588,4606000.0,3525000.0,8037000.0,3431000.0, Approved
3681,5, Not Graduate, No,1269000.0,2632000.0,2,815,516999.99999999994,940000.0,3337000.0,1222000.0, Approved
3682,4, Graduate, Yes,4606000.0,10387000.0,4,364,7896000.0,5217000.0,12455000.0,3431000.0, Rejected
3683,2, Not Graduate, No,4371000.0,15181000.0,4,586,6721000.0,3008000.0,17390000.0,4888000.0, Approved
3684,4, Not Graduate, No,3149000.0,11891000.0,12,555,7943000.0,1692000.0,11045000.0,2303000.0, Approved
3685,4, Graduate, No,611000.0,2162000.0,10,312,846000.0,282000.0,1457000.0,376000.0, Rejected
3686,2, Graduate, Yes,3713000.0,8037000.0,16,605,9024000.0,6627000.0,10293000.0,4888000.0, Approved
3687,5, Not Graduate, No,3149000.0,10904000.0,18,672,752000.0,3149000.0,9776000.0,2538000.0, Approved
3688,2, Not Graduate, Yes,987000.0,2115000.0,18,591,1175000.0,235000.0,2585000.0,705000.0, Approved
3689,4, Graduate, Yes,2209000.0,5170000.0,4,321,4747000.0,47000.0,4512000.0,3243000.0, Rejected
3690,2, Graduate, No,1739000.0,6298000.0,16,393,3008000.0,282000.0,6674000.0,1645000.0, Rejected
3691,0, Graduate, Yes,2726000.0,10246000.0,2,561,2067999.9999999998,3384000.0,7050000.0,1974000.0, Approved
3692,5, Graduate, Yes,1128000.0,3243000.0,20,725,799000.0,188000.0,4135999.9999999995,1128000.0, Approved
3693,1, Not Graduate, Yes,3807000.0,12972000.0,16,438,470000.0,4935000.0,15134000.0,3760000.0, Rejected
3694,5, Graduate, Yes,2538000.0,10058000.0,12,399,1880000.0,4559000.0,5828000.0,3196000.0, Rejected
3695,0, Graduate, No,658000.0,2538000.0,8,592,1927000.0,188000.0,2021000.0,376000.0, Approved
3696,2, Not Graduate, No,1175000.0,4042000.0,8,835,1175000.0,1880000.0,3619000.0,611000.0, Approved
3697,0, Not Graduate, Yes,752000.0,2491000.0,4,733,188000.0,987000.0,2585000.0,516999.99999999994, Approved
3698,0, Not Graduate, No,1739000.0,4982000.0,20,484,2726000.0,611000.0,6533000.0,1645000.0, Rejected
3699,5, Not Graduate, Yes,235000.0,846000.0,20,615,235000.0,329000.0,516999.99999999994,141000.0, Approved
3700,3, Not Graduate, Yes,2491000.0,9165000.0,4,591,6204000.0,2209000.0,9306000.0,3713000.0, Approved
3701,0, Graduate, Yes,1316000.0,3196000.0,12,349,1927000.0,940000.0,5217000.0,658000.0, Rejected
3702,1, Graduate, Yes,4512000.0,14053000.0,18,478,8695000.0,7144000.0,17954000.0,4418000.0, Rejected
3703,4, Graduate, No,1033999.9999999999,3666000.0,20,633,0.0,1833000.0,3948000.0,893000.0, Approved
3704,1, Not Graduate, Yes,3948000.0,14523000.0,8,378,8742000.0,470000.0,12173000.0,5217000.0, Rejected
3705,1, Not Graduate, No,987000.0,2491000.0,20,461,705000.0,1786000.0,3807000.0,799000.0, Rejected
3706,2, Not Graduate, Yes,1316000.0,3290000.0,2,834,235000.0,1363000.0,3807000.0,611000.0, Approved
3707,0, Not Graduate, No,1175000.0,2726000.0,20,671,3478000.0,235000.0,3525000.0,940000.0, Approved
3708,3, Graduate, Yes,799000.0,2726000.0,10,524,1927000.0,1363000.0,3102000.0,376000.0, Rejected
3709,3, Graduate, No,2867000.0,9729000.0,4,816,7003000.0,2538000.0,11374000.0,2773000.0, Approved
3710,3, Graduate, No,1927000.0,5499000.0,10,729,3243000.0,2914000.0,7238000.0,987000.0, Approved
3711,5, Not Graduate, Yes,2115000.0,5969000.0,8,307,5170000.0,1786000.0,5922000.0,1269000.0, Rejected
3712,2, Graduate, Yes,2632000.0,8977000.0,8,350,1269000.0,564000.0,6674000.0,1974000.0, Rejected
3713,3, Not Graduate, Yes,2726000.0,7802000.0,10,444,6251000.0,2773000.0,7050000.0,3995000.0, Rejected
3714,4, Not Graduate, No,4042000.0,12549000.0,10,895,1033999.9999999999,4135999.9999999995,10622000.0,3243000.0, Approved
3715,2, Graduate, No,1363000.0,4935000.0,20,708,1974000.0,282000.0,3619000.0,2021000.0, Approved
3716,2, Not Graduate, Yes,3901000.0,8271999.999999999,2,355,470000.0,329000.0,13348000.0,3196000.0, Rejected
3717,5, Not Graduate, No,1128000.0,2397000.0,6,756,705000.0,94000.0,2491000.0,1598000.0, Approved
3718,4, Graduate, No,2632000.0,5640000.0,4,719,2632000.0,1363000.0,6815000.0,1598000.0, Approved
3719,1, Graduate, Yes,4465000.0,16637999.999999998,14,439,188000.0,564000.0,9494000.0,6345000.0, Rejected
3720,4, Not Graduate, Yes,2303000.0,7473000.0,10,668,5076000.0,3901000.0,7003000.0,1316000.0, Approved
3721,4, Not Graduate, Yes,2773000.0,7755000.0,2,765,6110000.0,4418000.0,9400000.0,1645000.0, Approved
3722,5, Graduate, Yes,235000.0,705000.0,4,476,94000.0,94000.0,516999.99999999994,329000.0, Approved
3723,3, Graduate, No,3290000.0,10199000.0,14,781,2538000.0,3995000.0,9071000.0,4512000.0, Approved
3724,1, Not Graduate, No,1645000.0,5969000.0,4,350,2444000.0,3196000.0,6063000.0,846000.0, Approved
3725,0, Graduate, No,2444000.0,5734000.0,16,783,2350000.0,940000.0,5358000.0,2397000.0, Approved
3726,3, Graduate, Yes,2961000.0,9353000.0,12,770,893000.0,1128000.0,7285000.0,1457000.0, Approved
3727,2, Not Graduate, No,3948000.0,13301000.0,10,822,846000.0,7520000.0,15510000.0,2067999.9999999998, Approved
3728,1, Not Graduate, Yes,3525000.0,10575000.0,14,469,5781000.0,4512000.0,7614000.0,2115000.0, Rejected
3729,2, Graduate, No,1551000.0,6110000.0,16,300,2585000.0,2773000.0,3478000.0,1457000.0, Rejected
3730,2, Not Graduate, No,4135999.9999999995,10528000.0,14,692,10199000.0,2397000.0,8742000.0,5123000.0, Approved
3731,5, Graduate, No,94000.0,329000.0,18,707,-47000.0,47000.0,235000.0,94000.0, Approved
3732,5, Not Graduate, Yes,3760000.0,13677000.0,4,658,4982000.0,4042000.0,13536000.0,2162000.0, Approved
3733,3, Graduate, No,470000.0,1880000.0,6,625,329000.0,47000.0,1316000.0,235000.0, Approved
3734,1, Graduate, No,4418000.0,12549000.0,10,343,3572000.0,1175000.0,13442000.0,6204000.0, Rejected
3735,5, Graduate, No,987000.0,3431000.0,18,358,1739000.0,1504000.0,3384000.0,1033999.9999999999, Rejected
3736,4, Graduate, Yes,2538000.0,5405000.0,20,705,6862000.0,1786000.0,6345000.0,2867000.0, Approved
3737,2, Graduate, Yes,2209000.0,7097000.0,8,799,4559000.0,1175000.0,5029000.0,2209000.0, Approved
3738,3, Graduate, No,4135999.9999999995,15839000.0,12,397,8131000.0,7520000.0,10434000.0,4135999.9999999995, Rejected
3739,5, Graduate, No,1504000.0,5734000.0,6,493,3619000.0,2914000.0,3149000.0,987000.0, Rejected
3740,0, Graduate, Yes,3384000.0,10293000.0,4,446,8318999.999999999,5123000.0,11515000.0,3572000.0, Approved
3741,2, Not Graduate, Yes,1175000.0,3384000.0,16,315,2585000.0,1551000.0,2303000.0,1316000.0, Rejected
3742,5, Not Graduate, Yes,3243000.0,7379000.0,14,887,6486000.0,2491000.0,11844000.0,2115000.0, Approved
3743,5, Graduate, Yes,2679000.0,9635000.0,16,429,1316000.0,893000.0,10528000.0,1833000.0, Rejected
3744,4, Graduate, Yes,2585000.0,7097000.0,18,673,4935000.0,3760000.0,6533000.0,3384000.0, Approved
3745,4, Not Graduate, Yes,4324000.0,13677000.0,10,731,6815000.0,3901000.0,16826000.0,2350000.0, Approved
3746,5, Graduate, Yes,2679000.0,5405000.0,2,732,7426000.0,1739000.0,7332000.0,2491000.0, Approved
3747,5, Graduate, Yes,2350000.0,7708000.0,14,525,6110000.0,4277000.0,7191000.0,1551000.0, Rejected
3748,4, Not Graduate, No,1081000.0,2585000.0,6,343,-47000.0,1927000.0,2256000.0,1504000.0, Rejected
3749,0, Not Graduate, Yes,1410000.0,5170000.0,16,331,3760000.0,2115000.0,3102000.0,1128000.0, Rejected
3750,0, Not Graduate, No,3713000.0,12314000.0,18,845,6674000.0,6909000.0,12878000.0,2961000.0, Approved
3751,2, Graduate, No,940000.0,2914000.0,16,696,1927000.0,282000.0,2538000.0,611000.0, Approved
3752,5, Not Graduate, No,1269000.0,4089000.0,14,772,1033999.9999999999,1316000.0,3572000.0,1739000.0, Approved
3753,3, Graduate, Yes,3008000.0,7426000.0,18,628,3243000.0,1269000.0,11656000.0,2491000.0, Approved
3754,0, Not Graduate, Yes,3854000.0,8977000.0,2,764,10763000.0,4182999.9999999995,9635000.0,1880000.0, Approved
3755,1, Graduate, No,1316000.0,3243000.0,14,553,188000.0,2303000.0,3196000.0,1974000.0, Approved
3756,1, Not Graduate, No,4182999.9999999995,9400000.0,2,653,5969000.0,282000.0,8365999.999999999,4653000.0, Approved
3757,1, Not Graduate, No,2397000.0,9400000.0,4,506,3713000.0,4182999.9999999995,9541000.0,3149000.0, Approved
3758,3, Graduate, No,1316000.0,3995000.0,20,431,2914000.0,799000.0,3666000.0,1033999.9999999999, Rejected
3759,2, Not Graduate, Yes,2867000.0,5781000.0,18,697,6627000.0,4277000.0,5922000.0,1645000.0, Approved
3760,2, Not Graduate, No,3948000.0,11515000.0,6,588,5170000.0,611000.0,10763000.0,4888000.0, Approved
3761,1, Not Graduate, No,752000.0,2632000.0,6,846,282000.0,1316000.0,2162000.0,564000.0, Approved
3762,5, Graduate, No,1927000.0,5170000.0,14,379,2914000.0,799000.0,3995000.0,2538000.0, Rejected
3763,1, Not Graduate, No,141000.0,329000.0,10,745,0.0,0.0,423000.0,47000.0, Approved
3764,3, Graduate, No,4512000.0,16215000.0,20,523,12267000.0,1222000.0,11421000.0,2491000.0, Rejected
3765,4, Graduate, Yes,3901000.0,11938000.0,4,624,10763000.0,1880000.0,11656000.0,2538000.0, Approved
3766,1, Graduate, No,2162000.0,7849000.0,16,407,6110000.0,2820000.0,4606000.0,1316000.0, Rejected
3767,3, Not Graduate, Yes,2632000.0,5452000.0,12,756,1551000.0,846000.0,8648000.0,3666000.0, Approved
3768,3, Graduate, Yes,1927000.0,3901000.0,16,351,2820000.0,47000.0,5217000.0,1033999.9999999999, Rejected
3769,3, Not Graduate, No,1739000.0,6298000.0,18,373,1316000.0,47000.0,6204000.0,1175000.0, Rejected
3770,4, Not Graduate, Yes,376000.0,1128000.0,2,461,611000.0,611000.0,1081000.0,141000.0, Approved
3771,4, Graduate, No,3807000.0,13207000.0,12,672,2632000.0,4324000.0,8084000.0,4465000.0, Approved
3772,2, Graduate, Yes,1269000.0,4465000.0,10,434,1269000.0,705000.0,3807000.0,846000.0, Rejected
3773,2, Not Graduate, Yes,3290000.0,10058000.0,12,541,1739000.0,611000.0,9306000.0,4512000.0, Rejected
3774,3, Not Graduate, Yes,3807000.0,13771000.0,2,413,3807000.0,7097000.0,11985000.0,3008000.0, Approved
3775,1, Graduate, No,1504000.0,3572000.0,4,592,1410000.0,658000.0,3807000.0,2209000.0, Approved
3776,4, Not Graduate, Yes,188000.0,658000.0,10,665,141000.0,141000.0,705000.0,94000.0, Approved
3777,1, Graduate, No,3666000.0,11233000.0,4,313,1222000.0,7191000.0,10810000.0,5123000.0, Approved
3778,0, Not Graduate, No,2726000.0,9212000.0,14,673,4182999.9999999995,5029000.0,8460000.0,3384000.0, Approved
3779,0, Not Graduate, Yes,1222000.0,2820000.0,8,382,799000.0,1033999.9999999999,3854000.0,752000.0, Rejected
3780,5, Not Graduate, No,2538000.0,9917000.0,12,661,7426000.0,4888000.0,9447000.0,2538000.0, Approved
3781,3, Graduate, Yes,282000.0,799000.0,4,576,188000.0,47000.0,987000.0,235000.0, Approved
3782,1, Graduate, No,282000.0,564000.0,14,443,329000.0,470000.0,1033999.9999999999,376000.0, Rejected
3783,5, Graduate, Yes,4465000.0,10199000.0,16,307,12925000.0,1269000.0,13395000.0,4559000.0, Rejected
3784,4, Graduate, Yes,893000.0,2256000.0,12,656,705000.0,752000.0,2538000.0,799000.0, Approved
3785,1, Graduate, Yes,4606000.0,9964000.0,4,885,8460000.0,7708000.0,17531000.0,5076000.0, Approved
3786,3, Graduate, No,3666000.0,7802000.0,20,896,5828000.0,5076000.0,14335000.0,2585000.0, Approved
3787,5, Not Graduate, No,2303000.0,6627000.0,2,802,1551000.0,3525000.0,7567000.0,1269000.0, Approved
3788,3, Graduate, Yes,3901000.0,10669000.0,2,650,1692000.0,7520000.0,8460000.0,2726000.0, Approved
3789,4, Not Graduate, Yes,1833000.0,4182999.9999999995,10,665,4371000.0,1880000.0,4324000.0,2491000.0, Approved
3790,2, Graduate, No,4230000.0,16779000.0,12,339,7144000.0,3948000.0,9165000.0,4230000.0, Rejected
3791,1, Not Graduate, No,4512000.0,15228000.0,20,447,7238000.0,8648000.0,9306000.0,2209000.0, Rejected
3792,5, Not Graduate, Yes,470000.0,1128000.0,18,613,752000.0,611000.0,1222000.0,282000.0, Approved
3793,5, Graduate, No,1316000.0,3384000.0,16,424,423000.0,2350000.0,2867000.0,1504000.0, Rejected
3794,2, Not Graduate, No,3901000.0,9776000.0,6,667,9071000.0,1927000.0,11938000.0,3196000.0, Approved
3795,4, Not Graduate, Yes,3243000.0,8601000.0,18,715,3854000.0,282000.0,7050000.0,3525000.0, Approved
3796,5, Not Graduate, Yes,1786000.0,4277000.0,18,654,4230000.0,1880000.0,4794000.0,1410000.0, Approved
3797,2, Not Graduate, No,3760000.0,8365999.999999999,20,549,1128000.0,4559000.0,12878000.0,5076000.0, Rejected
3798,4, Graduate, Yes,4606000.0,13959000.0,4,373,5217000.0,2585000.0,17766000.0,4700000.0, Approved
3799,0, Graduate, Yes,1363000.0,3384000.0,16,332,1692000.0,2679000.0,3572000.0,1692000.0, Rejected
3800,4, Graduate, No,3713000.0,14805000.0,20,534,5828000.0,3995000.0,10152000.0,3008000.0, Rejected
3801,3, Not Graduate, No,2162000.0,8413000.0,8,396,5029000.0,1880000.0,5781000.0,1222000.0, Rejected
3802,2, Graduate, No,470000.0,1739000.0,18,892,1033999.9999999999,376000.0,1410000.0,235000.0, Approved
3803,5, Graduate, No,4230000.0,10011000.0,14,602,1598000.0,3619000.0,16637999.999999998,5170000.0, Approved
3804,0, Graduate, Yes,4418000.0,16967000.0,10,615,9964000.0,1786000.0,12878000.0,4277000.0, Approved
3805,5, Graduate, Yes,3478000.0,10951000.0,20,482,7379000.0,1692000.0,13677000.0,3196000.0, Rejected
3806,0, Graduate, No,3102000.0,9447000.0,16,397,9024000.0,3290000.0,8084000.0,3948000.0, Rejected
3807,0, Not Graduate, No,611000.0,1598000.0,10,464,564000.0,94000.0,1645000.0,658000.0, Rejected
3808,0, Graduate, Yes,516999.99999999994,1598000.0,14,832,1504000.0,94000.0,2067999.9999999998,752000.0, Approved
3809,5, Graduate, No,4324000.0,16356000.0,12,802,10340000.0,5170000.0,9306000.0,5875000.0, Approved
3810,2, Graduate, No,3290000.0,11233000.0,18,628,6298000.0,3102000.0,11844000.0,3384000.0, Approved
3811,4, Graduate, No,2397000.0,8836000.0,10,694,3008000.0,2491000.0,6345000.0,1927000.0, Approved
3812,1, Not Graduate, Yes,1504000.0,4371000.0,20,741,1786000.0,1645000.0,3243000.0,1081000.0, Approved
3813,1, Not Graduate, Yes,1739000.0,5123000.0,14,748,1739000.0,1316000.0,6204000.0,1927000.0, Approved
3814,5, Graduate, No,1692000.0,6016000.0,4,320,1175000.0,1363000.0,5922000.0,1363000.0, Approved
3815,1, Graduate, No,2632000.0,5499000.0,10,774,5170000.0,2021000.0,6157000.0,3055000.0, Approved
3816,0, Not Graduate, Yes,4465000.0,15040000.0,2,500,3901000.0,4559000.0,11515000.0,2632000.0, Approved
3817,4, Not Graduate, No,705000.0,1880000.0,18,706,0.0,1269000.0,2067999.9999999998,799000.0, Approved
3818,4, Not Graduate, No,3478000.0,8601000.0,10,601,7708000.0,5922000.0,13536000.0,2867000.0, Approved
3819,2, Graduate, No,2820000.0,8178000.0,16,806,846000.0,987000.0,9494000.0,1645000.0, Approved
3820,0, Graduate, Yes,1410000.0,4512000.0,6,644,1833000.0,329000.0,4935000.0,1410000.0, Approved
3821,4, Graduate, Yes,2820000.0,6063000.0,14,723,329000.0,752000.0,6392000.0,1927000.0, Approved
3822,5, Graduate, Yes,282000.0,705000.0,12,509,752000.0,47000.0,893000.0,376000.0, Rejected
3823,0, Graduate, No,846000.0,3102000.0,4,898,1128000.0,47000.0,2162000.0,658000.0, Approved
3824,2, Graduate, Yes,2585000.0,5640000.0,2,567,3384000.0,2209000.0,5405000.0,3290000.0, Approved
3825,1, Graduate, No,470000.0,987000.0,6,715,1033999.9999999999,470000.0,1033999.9999999999,516999.99999999994, Approved
3826,2, Not Graduate, Yes,799000.0,1645000.0,10,854,2350000.0,1128000.0,1598000.0,799000.0, Approved
3827,1, Graduate, Yes,1598000.0,5781000.0,8,523,2867000.0,2209000.0,3901000.0,1222000.0, Rejected
3828,1, Graduate, Yes,4512000.0,16873000.0,8,534,11515000.0,8318999.999999999,14993000.0,2538000.0, Rejected
3829,0, Not Graduate, Yes,1222000.0,3572000.0,18,470,329000.0,329000.0,2585000.0,1363000.0, Rejected
3830,1, Graduate, No,752000.0,1645000.0,18,619,1504000.0,47000.0,2961000.0,705000.0, Approved
3831,0, Graduate, Yes,2021000.0,6016000.0,20,572,4042000.0,1033999.9999999999,5170000.0,2867000.0, Approved
3832,3, Graduate, No,658000.0,1645000.0,16,365,1222000.0,1033999.9999999999,1363000.0,752000.0, Rejected
3833,0, Not Graduate, No,3760000.0,8460000.0,16,791,6533000.0,4841000.0,10998000.0,4982000.0, Approved
3834,4, Not Graduate, Yes,2350000.0,8507000.0,12,424,2444000.0,940000.0,6815000.0,2867000.0, Rejected
3835,5, Graduate, No,2115000.0,4794000.0,12,726,1363000.0,4042000.0,8224999.999999999,1974000.0, Approved
3836,1, Graduate, No,1598000.0,4653000.0,2,736,1833000.0,2256000.0,4982000.0,2115000.0, Approved
3837,5, Graduate, Yes,2679000.0,6016000.0,14,488,6392000.0,470000.0,6204000.0,2585000.0, Rejected
